485.77	831.51
485.98	832.08
486.19	839.73
486.40	857.38
486.61	871.54
486.81	872.08
487.02	881.52
487.23	898.20
487.44	903.80
487.64	901.26
487.85	905.32
488.06	925.74
488.27	929.13
488.48	926.40
488.68	926.99
488.89	940.31
489.10	948.07
489.31	945.05
489.51	953.75
489.72	972.82
489.93	977.91
490.14	975.24
490.34	979.24
490.55	993.05
490.76	990.24
490.97	982.32
491.17	982.21
491.38	994.06
491.59	993.32
491.80	990.16
492.00	996.62
492.21	1006.90
492.42	1003.72
492.63	999.06
492.83	999.08
493.04	1015.81
493.25	1018.35
493.46	1008.11
493.66	1007.02
493.87	1016.40
494.08	1015.30
494.29	1012.11
494.49	1011.85
494.70	1021.33
494.91	1018.07
495.11	1012.61
495.32	1015.56
495.53	1025.49
495.74	1025.97
495.94	1022.66
496.15	1023.05
496.36	1029.08
496.57	1031.10
496.77	1022.52
496.98	1022.35
497.19	1032.51
497.39	1029.66
497.60	1017.96
497.81	1020.24
498.02	1031.55
498.22	1028.80
498.43	1015.03
498.64	1010.72
498.84	1015.48
499.05	1013.90
499.26	1003.60
499.46	1000.34
499.67	1006.22
499.88	1001.77
500.09	987.04
500.29	982.38
500.50	984.51
500.71	980.98
500.91	969.94
501.12	969.00
501.33	976.12
501.53	970.35
501.74	957.94
501.95	952.77
502.15	957.77
502.36	952.89
502.57	940.29
502.77	935.92
502.98	941.75
503.19	940.91
503.39	928.92
503.60	929.64
503.81	931.18
504.02	929.47
504.22	919.40
504.43	918.13
504.64	919.71
504.84	917.45
505.05	906.33
505.26	899.12
505.46	899.02
505.67	893.01
505.87	884.27
506.08	880.24
506.29	889.13
506.49	889.79
506.70	877.33
506.91	871.52
507.11	881.08
507.32	875.50
507.53	862.92
507.73	859.15
507.94	868.01
508.15	871.23
508.35	857.65
508.56	854.61
508.77	863.56
508.97	865.76
509.18	856.01
509.38	851.51
509.59	859.04
509.80	860.77
510.00	854.74
510.21	850.61
510.42	859.19
510.62	854.22
510.83	844.19
511.04	840.23
511.24	853.09
511.45	849.75
511.65	839.84
511.86	843.74
512.07	853.96
512.27	847.61
512.48	838.57
512.68	838.28
512.89	845.99
513.10	840.49
513.30	827.91
513.51	830.93
513.72	841.62
513.92	843.98
514.13	833.99
514.33	834.77
514.54	846.79
514.75	843.94
514.95	838.24
515.16	835.43
515.36	844.74
515.57	846.06
515.78	838.85
515.98	839.88
516.19	845.40
516.39	840.60
516.60	833.19
516.80	833.95
517.01	848.41
517.22	851.27
517.42	851.23
517.63	854.26
517.83	861.82
518.04	863.91
518.25	858.80
518.45	862.14
518.66	869.43
518.86	869.82
519.07	866.23
519.27	870.70
519.48	880.55
519.69	879.53
519.89	871.79
520.10	872.32
520.30	885.76
520.51	886.89
520.71	883.67
520.92	884.68
521.13	896.87
521.33	895.84
521.54	887.36
521.74	886.87
521.95	894.81
522.15	899.70
522.36	892.27
522.56	892.19
522.77	904.42
522.98	904.60
523.18	896.54
523.39	898.02
523.59	903.80
523.80	907.11
524.00	902.53
524.21	900.11
524.41	913.76
524.62	914.49
524.82	912.26
525.03	912.44
525.23	923.20
525.44	922.89
525.65	915.97
525.85	920.38
526.06	927.16
526.26	930.97
526.47	924.34
526.67	924.63
526.88	926.89
527.08	927.05
527.29	921.84
527.49	921.06
527.70	934.24
527.90	938.09
528.11	930.48
528.31	934.79
528.52	942.26
528.72	939.30
528.93	933.48
529.13	928.02
529.34	936.84
529.54	935.53
529.75	923.22
529.95	925.49
530.16	935.32
530.36	932.63
530.57	924.45
530.77	920.16
530.98	929.10
531.18	939.55
531.39	928.37
531.59	929.52
531.80	941.79
532.00	937.70
532.21	930.19
532.41	932.25
532.62	940.47
532.82	949.95
533.03	943.70
533.23	942.36
533.44	953.51
533.64	956.30
533.85	952.15
534.05	953.87
534.26	963.42
534.46	962.00
534.67	957.90
534.87	959.27
535.07	970.58
535.28	966.99
535.48	955.48
535.69	959.11
535.89	966.84
536.10	970.17
536.30	960.79
536.51	960.28
536.71	964.89
536.92	968.16
537.12	956.73
537.33	955.27
537.53	961.67
537.73	964.34
537.94	955.15
538.14	955.08
538.35	965.96
538.55	962.80
538.76	954.72
538.96	953.20
539.17	964.09
539.37	961.28
539.57	960.69
539.78	959.39
539.98	965.59
540.19	964.07
540.39	951.82
540.60	954.31
540.80	964.50
541.00	964.83
541.21	951.31
541.41	951.02
541.62	958.74
541.82	961.34
542.03	951.88
542.23	953.65
542.43	959.68
542.64	961.04
542.84	953.11
543.05	953.83
543.25	959.93
543.45	957.12
543.66	946.57
543.86	942.48
544.07	956.26
544.27	953.22
544.48	947.51
544.68	948.87
544.88	956.69
545.09	957.71
545.29	947.00
545.50	948.33
545.70	956.05
545.90	955.50
546.11	945.03
546.31	942.09
546.52	948.99
546.72	946.75
546.92	934.24
547.13	936.53
547.33	942.90
547.53	942.53
547.74	933.46
547.94	938.44
548.15	944.35
548.35	938.30
548.55	932.12
548.76	932.76
548.96	939.94
549.16	937.77
549.37	923.07
549.57	925.84
549.78	936.51
549.98	935.32
550.18	930.50
550.39	929.82
550.59	935.65
550.79	930.91
551.00	926.93
551.20	926.33
551.41	930.52
551.61	933.07
551.81	924.30
552.02	923.30
552.22	930.68
552.42	927.36
552.63	916.69
552.83	918.74
553.03	921.22
553.24	920.86
553.44	912.56
553.64	914.29
553.85	920.24
554.05	915.11
554.25	905.10
554.46	899.82
554.66	905.26
554.86	903.82
555.07	899.14
555.27	891.92
555.47	899.96
555.68	897.61
555.88	884.80
556.08	886.87
556.29	895.57
556.49	891.82
556.69	887.94
556.90	886.79
557.10	890.63
557.30	894.07
557.51	884.57
557.71	881.99
557.91	886.77
558.12	889.56
558.32	881.19
558.52	877.68
558.73	886.46
558.93	884.51
559.13	878.70
559.33	877.70
559.54	887.20
559.74	887.10
559.94	877.12
560.15	873.59
560.35	880.10
560.55	874.87
560.76	867.38
560.96	867.87
561.16	876.06
561.36	873.66
561.57	862.49
561.77	860.03
561.97	868.46
562.18	874.23
562.38	861.75
562.58	857.22
562.78	869.04
562.99	870.07
563.19	862.41
563.39	858.94
563.60	864.79
563.80	861.47
564.00	850.69
564.20	852.23
564.41	862.29
564.61	860.61
564.81	857.24
565.01	857.53
565.22	861.92
565.42	859.58
565.62	852.79
565.83	852.38
566.03	857.42
566.23	853.01
566.43	839.12
566.64	840.88
566.84	846.61
567.04	846.08
567.24	833.25
567.45	833.13
567.65	844.15
567.85	839.45
568.05	830.95
568.26	831.85
568.46	838.59
568.66	836.94
568.86	826.50
569.07	824.69
569.27	829.17
569.47	826.19
569.67	815.99
569.87	816.30
570.08	817.76
570.28	817.37
570.48	811.66
570.68	809.59
570.89	812.03
571.09	813.36
571.29	799.08
571.49	796.07
571.69	808.50
571.90	801.65
572.10	795.24
572.30	793.40
572.50	791.82
572.71	788.80
572.91	775.65
573.11	773.43
573.31	772.84
573.51	771.21
573.72	760.34
573.92	762.39
574.12	766.25
574.32	766.29
574.52	753.22
574.73	745.66
574.93	751.29
575.13	747.84
575.33	740.58
575.53	739.67
575.74	743.10
575.94	735.40
576.14	726.85
576.34	723.48
576.54	730.46
576.75	736.31
576.95	722.29
577.15	723.99
577.35	728.69
577.55	729.92
577.75	716.32
577.96	720.07
578.16	722.37
578.36	722.09
578.56	713.79
578.76	715.93
578.97	723.65
579.17	720.90
579.37	714.59
579.57	706.63
579.77	707.02
579.97	708.46
580.18	695.49
580.38	693.62
580.58	698.71
580.78	699.74
580.98	684.51
581.18	681.99
581.38	689.33
581.59	689.87
581.79	680.22
581.99	678.07
582.19	678.93
582.39	677.08
582.59	663.27
582.80	658.86
583.00	666.04
583.20	664.46
583.40	655.94
583.60	653.63
583.80	666.57
584.00	669.02
584.21	661.63
584.41	665.28
584.61	669.94
584.81	670.33
585.01	657.05
585.21	660.87
585.41	671.77
585.61	671.69
585.82	658.74
586.02	654.32
586.22	661.42
586.42	662.64
586.62	657.65
586.82	656.70
587.02	667.07
587.22	664.87
587.42	653.85
587.63	652.00
587.83	659.08
588.03	655.76
588.23	648.11
588.43	644.13
588.63	647.72
588.83	650.57
589.03	639.06
589.23	638.97
589.44	643.16
589.64	642.09
589.84	628.36
590.04	629.58
590.24	638.73
590.44	637.33
590.64	623.48
590.84	618.47
591.04	626.46
591.24	621.06
591.44	608.07
591.65	612.03
591.85	618.27
592.05	615.81
592.25	603.16
592.45	600.95
592.65	607.92
592.85	607.62
593.05	596.29
593.25	595.16
593.45	601.71
593.65	597.71
593.85	584.55
594.05	582.62
594.25	590.91
594.46	592.19
594.66	584.70
594.86	584.37
595.06	592.39
595.26	591.69
595.46	582.42
595.66	583.71
595.86	585.49
596.06	588.10
596.26	577.74
596.46	578.29
596.66	585.31
596.86	583.32
597.06	574.97
597.26	572.55
597.46	579.22
597.66	580.28
597.86	572.32
598.06	573.90
598.26	582.93
598.46	581.16
598.67	568.11
598.87	566.18
599.07	574.82
599.27	574.41
599.47	561.85
599.67	564.97
599.87	570.15
600.07	572.94
600.27	558.12
600.47	556.31
600.67	563.60
600.87	563.35
601.07	553.46
601.27	548.11
601.47	557.15
601.67	555.92
601.87	543.02
602.07	541.33
602.27	545.21
602.47	541.91
602.67	532.12
602.87	531.01
603.07	539.16
603.27	538.67
603.47	527.03
603.67	529.27
603.87	532.49
604.07	529.99
604.27	517.00
604.47	517.80
604.67	524.36
604.87	524.92
605.07	515.23
605.27	512.75
605.47	519.33
605.67	519.07
605.87	510.06
606.07	508.36
606.27	516.07
606.47	523.87
606.67	515.68
606.87	511.60
607.07	519.68
607.27	518.76
607.47	510.76
607.67	507.06
607.87	514.04
608.07	515.52
608.26	506.36
608.46	503.14
608.66	509.30
608.86	508.50
609.06	495.06
609.26	492.88
609.46	503.74
609.66	500.70
609.86	488.82
610.06	488.18
610.26	499.18
610.46	496.80
610.66	480.20
610.86	477.08
611.06	488.72
611.26	489.11
611.46	477.63
611.66	471.99
611.86	480.94
612.06	477.86
612.25	464.23
612.45	466.76
612.65	477.47
612.85	475.62
613.05	467.83
613.25	468.54
613.45	474.00
613.65	471.85
613.85	466.23
614.05	464.11
614.25	471.38
614.45	466.53
614.65	457.73
614.85	455.74
615.04	465.30
615.24	461.79
615.44	451.96
615.64	451.31
615.84	461.26
616.04	462.20
616.24	452.17
616.44	452.91
616.64	459.76
616.84	459.33
617.04	449.66
617.23	448.72
617.43	458.20
617.63	459.90
617.83	450.85
618.03	448.54
618.23	458.65
618.43	456.64
618.63	451.53
618.83	453.05
619.03	461.65
619.22	463.78
619.42	454.88
619.62	454.06
619.82	464.23
620.02	462.88
620.22	452.33
620.42	453.77
620.62	464.54
620.81	461.11
621.01	451.94
621.21	453.28
621.41	462.41
621.61	461.71
621.81	452.19
622.01	452.70
622.21	463.29
622.40	461.42
622.60	452.84
622.80	451.82
623.00	460.34
623.20	459.84
623.40	445.62
623.60	446.96
623.79	456.85
623.99	458.26
624.19	451.61
624.39	453.50
624.59	462.14
624.79	458.45
624.98	453.83
625.18	454.16
625.38	464.87
625.58	461.51
625.78	449.85
625.98	449.25
626.18	453.40
626.37	452.89
626.57	442.30
626.77	444.14
626.97	451.43
627.17	454.61
627.37	446.85
627.56	446.57
627.76	454.75
627.96	454.18
628.16	442.17
628.36	438.79
628.55	441.29
628.75	437.37
628.95	429.06
629.15	424.69
629.35	430.74
629.55	428.65
629.74	422.08
629.94	423.05
630.14	430.54
630.34	434.85
630.54	424.18
630.73	424.75
630.93	430.27
631.13	429.94
631.33	413.77
631.53	411.78
631.72	421.92
631.92	420.28
632.12	407.10
632.32	409.38
632.52	418.41
632.71	426.60
632.91	422.66
633.11	423.99
633.31	430.31
633.50	430.11
633.70	419.79
633.90	418.23
634.10	425.47
634.30	429.49
634.49	418.66
634.69	420.89
634.89	428.53
635.09	430.76
635.28	422.04
635.48	424.75
635.68	436.33
635.88	433.21
636.08	426.64
636.27	430.80
636.47	437.78
636.67	441.68
636.87	432.36
637.06	433.90
637.26	443.71
637.46	445.42
637.66	438.19
637.85	439.86
638.05	448.13
638.25	448.68
638.45	434.91
638.64	434.70
638.84	444.84
639.04	446.07
639.24	438.52
639.43	437.60
639.63	445.87
639.83	446.20
640.03	441.68
640.22	440.35
640.42	446.20
640.62	445.64
640.81	436.08
641.01	436.98
641.21	442.58
641.41	442.32
641.60	438.07
641.80	439.90
642.00	450.69
642.20	452.02
642.39	445.85
642.59	452.17
642.79	461.48
642.98	457.56
643.18	451.43
643.38	450.26
643.58	460.83
643.77	463.06
643.97	453.50
644.17	454.63
644.36	466.72
644.56	472.18
644.76	465.90
644.95	465.96
645.15	471.19
645.35	475.28
645.55	468.30
645.74	467.54
645.94	478.64
646.14	477.57
646.33	472.05
646.53	473.86
646.73	482.54
646.92	482.56
647.12	475.23
647.32	475.38
647.51	483.69
647.71	481.66
647.91	474.76
648.10	477.16
648.30	488.76
648.50	484.98
648.69	471.03
648.89	470.94
649.09	479.15
649.28	478.09
649.48	465.81
649.68	464.13
649.87	478.13
650.07	478.78
650.27	469.84
650.46	471.34
650.66	476.10
650.86	469.94
651.05	461.24
651.25	463.68
651.45	472.67
651.64	475.79
651.84	470.19
652.04	467.31
652.23	474.45
652.43	472.61
652.63	466.12
652.82	470.06
653.02	476.47
653.21	477.92
653.41	473.28
653.61	476.24
653.80	486.87
654.00	479.81
654.20	471.81
654.39	471.68
654.59	481.55
654.79	485.64
654.98	481.84
655.18	483.75
655.37	491.77
655.57	492.45
655.77	485.02
655.96	487.63
656.16	497.50
656.35	497.62
656.55	486.68
656.75	488.57
656.94	498.11
657.14	498.48
657.34	490.95
657.53	491.24
657.73	496.12
657.92	495.24
658.12	489.78
658.32	488.65
658.51	498.44
658.71	497.40
658.90	487.16
659.10	487.65
659.30	499.57
659.49	504.09
659.69	495.28
659.88	492.12
660.08	500.86
660.27	504.44
660.47	499.74
660.67	503.10
660.86	515.17
661.06	513.36
661.25	507.10
661.45	506.26
661.65	515.70
661.84	519.19
662.04	510.39
662.23	508.70
662.43	519.48
662.62	522.78
662.82	514.96
663.01	515.31
663.21	524.61
663.41	523.71
663.60	513.05
663.80	515.91
663.99	531.22
664.19	530.19
664.38	520.57
664.58	519.05
664.78	526.29
664.97	522.35
665.17	516.63
665.36	518.41
665.56	531.15
665.75	528.26
665.95	522.00
666.14	523.11
666.34	536.10
666.53	533.41
666.73	522.78
666.92	520.30
667.12	534.99
667.32	534.11
667.51	526.84
667.71	525.82
667.90	531.63
668.10	524.94
668.29	518.49
668.49	517.80
668.68	529.59
668.88	531.91
669.07	524.30
669.27	522.10
669.46	531.03
669.66	527.63
669.85	523.42
670.05	523.66
670.24	532.88
670.44	532.82
670.63	525.63
670.83	526.76
671.02	537.13
671.22	532.82
671.41	533.02
671.61	533.49
671.80	542.59
672.00	543.59
672.19	538.69
672.39	539.71
672.58	550.73
672.78	548.17
672.97	539.03
673.17	538.48
673.36	550.55
673.56	552.50
673.75	546.22
673.95	548.35
674.14	557.40
674.34	556.75
674.53	547.67
674.73	548.06
674.92	552.05
675.12	551.41
675.31	544.47
675.51	539.51
675.70	543.86
675.89	544.47
676.09	536.39
676.28	536.78
676.48	548.45
676.67	546.12
676.87	536.92
677.06	534.23
677.26	547.26
677.45	543.80
677.65	533.82
677.84	534.64
678.03	540.82
678.23	536.86
678.42	529.41
678.62	527.11
678.81	534.29
679.01	537.11
679.20	532.49
679.40	531.57
679.59	539.98
679.78	544.14
679.98	535.48
680.17	533.49
680.37	539.65
680.56	537.15
680.76	531.17
680.95	534.15
681.14	545.68
681.34	540.76
681.53	533.93
681.73	534.77
681.92	547.65
682.12	541.25
682.31	536.16
682.50	536.20
682.70	547.18
682.89	550.86
683.09	543.92
683.28	539.26
683.47	552.39
683.67	546.20
683.86	536.26
684.06	535.69
684.25	545.62
684.45	548.76
684.64	537.80
684.83	538.52
685.03	545.48
685.22	542.79
685.41	536.35
685.61	536.31
685.80	543.69
686.00	540.16
686.19	538.65
686.38	540.47
686.58	547.59
686.77	544.31
686.97	533.86
687.16	533.64
687.35	543.63
687.55	540.62
687.74	537.43
687.93	536.02
688.13	543.78
688.32	544.10
688.52	533.53
688.71	531.85
688.90	535.36
689.10	536.61
689.29	528.73
689.48	527.87
689.68	534.95
689.87	532.35
690.06	520.57
690.26	519.64
690.45	526.19
690.65	525.14
690.84	519.64
691.03	520.73
691.23	523.68
691.42	520.96
691.61	511.00
691.81	509.42
692.00	523.19
692.19	521.92
692.39	511.37
692.58	510.14
692.77	519.74
692.97	519.11
693.16	504.21
693.35	503.92
693.55	512.11
693.74	511.52
693.93	505.44
694.13	503.53
694.32	507.74
694.51	506.59
694.71	498.32
694.90	498.20
695.09	506.24
695.29	509.44
695.48	500.56
695.67	498.34
695.86	508.25
696.06	501.46
696.25	498.92
696.44	496.51
696.64	507.10
696.83	501.48
697.02	494.01
697.22	497.73
697.41	504.76
697.60	500.87
697.80	492.68
697.99	489.15
698.18	498.67
698.37	498.22
698.57	487.18
698.76	485.90
698.95	491.53
699.15	487.65
699.34	477.66
699.53	478.21
699.72	482.58
699.92	476.24
700.11	466.47
700.30	458.41
700.50	467.11
700.69	461.38
700.88	456.66
701.07	454.71
701.27	462.61
701.46	461.24
701.65	453.65
701.84	451.96
702.04	458.74
702.23	454.65
702.42	444.31
702.61	444.00
702.81	457.24
703.00	453.38
703.19	442.69
703.38	442.17
703.58	449.71
703.77	454.34
703.96	445.66
704.15	445.15
704.35	458.08
704.54	456.99
704.73	450.55
704.92	446.26
705.12	454.28
705.31	450.03
705.50	440.64
705.69	440.24
705.89	447.96
706.08	449.71
706.27	440.27
706.46	437.72
706.66	444.60
706.85	436.53
707.04	430.99
707.23	428.69
707.42	436.74
707.62	432.49
707.81	419.76
708.00	419.05
708.19	427.65
708.39	420.71
708.58	410.37
708.77	407.35
708.96	415.39
709.15	415.07
709.35	408.42
709.54	408.01
709.73	418.23
709.92	415.54
710.11	400.60
710.31	400.21
710.50	411.72
710.69	411.49
710.88	402.51
711.07	400.25
711.27	410.32
711.46	407.23
711.65	403.88
711.84	402.79
712.03	411.25
712.22	406.55
712.42	398.48
712.61	403.68
712.80	412.89
712.99	411.60
713.18	403.22
713.38	400.89
713.57	408.21
713.76	401.83
713.95	392.37
714.14	392.80
714.33	401.85
714.53	399.94
714.72	390.15
714.91	390.23
715.10	395.49
715.29	393.66
715.48	384.12
715.68	378.23
715.87	383.28
716.06	380.30
716.25	374.91
716.44	376.61
716.63	379.85
716.82	373.14
717.02	363.50
717.21	358.20
717.40	362.39
717.59	361.59
717.78	349.11
717.97	349.05
718.16	357.05
718.36	352.78
718.55	341.23
718.74	335.93
718.93	337.88
719.12	336.41
719.31	327.30
719.50	325.35
719.69	331.91
719.89	333.88
720.08	322.90
720.27	320.05
720.46	327.17
720.65	328.90
720.84	324.14
721.03	321.55
721.22	332.26
721.41	333.55
721.61	320.40
721.80	318.27
721.99	325.10
722.18	324.63
722.37	314.55
722.56	314.74
722.75	324.01
722.94	326.54
723.13	317.86
723.32	313.67
723.52	320.09
723.71	319.11
723.90	306.73
724.09	306.36
724.28	313.55
724.47	308.93
724.66	295.45
724.85	292.66
725.04	299.06
725.23	294.09
725.42	286.11
725.62	284.06
725.81	293.93
726.00	292.66
726.19	282.21
726.38	282.13
726.57	288.67
726.76	284.51
726.95	276.50
727.14	276.89
727.33	288.59
727.52	287.87
727.71	276.50
727.90	276.03
728.09	281.41
728.28	276.83
728.47	266.68
728.67	262.53
728.86	269.96
729.05	268.17
729.24	258.45
729.43	255.27
729.62	267.17
729.81	269.47
730.00	258.36
730.19	258.82
730.38	265.98
730.57	264.95
730.76	256.25
730.95	252.89
731.14	256.68
731.33	251.26
731.52	241.37
731.71	241.09
731.90	249.25
732.09	252.10
732.28	245.72
732.47	244.14
732.66	253.42
732.85	249.46
733.04	242.75
733.23	243.71
733.42	251.71
733.61	248.27
733.80	239.94
733.99	237.54
734.18	243.12
734.37	242.21
734.56	233.96
734.75	232.86
734.94	239.73
735.13	237.68
735.32	229.59
735.51	230.06
735.70	236.10
735.89	231.89
736.08	218.84
736.27	215.02
736.46	222.90
736.65	219.46
736.84	209.93
737.03	207.23
737.22	213.79
737.41	216.34
737.60	208.11
737.79	202.20
737.98	208.56
738.17	205.03
738.36	196.47
738.55	193.25
738.74	202.85
738.93	199.98
739.12	192.35
739.31	192.04
739.50	200.10
739.69	199.00
739.88	192.86
740.07	198.20
740.26	206.32
740.45	205.60
740.64	198.22
740.83	198.59
741.02	207.08
741.20	204.19
741.39	189.74
741.58	188.18
741.77	204.27
741.96	207.29
742.15	198.07
742.34	194.89
742.53	202.16
742.72	198.30
742.91	191.01
743.10	194.09
743.29	199.65
743.48	195.71
743.67	186.15
743.86	183.63
744.05	181.39
744.23	185.49
744.42	176.20
744.61	175.85
744.80	183.17
744.99	182.41
745.18	175.38
745.37	173.86
745.56	180.34
745.75	172.85
745.94	161.67
746.13	164.13
746.32	171.17
746.50	171.85
746.69	164.29
746.88	161.98
747.07	164.21
747.26	159.16
747.45	151.04
747.64	153.48
747.83	158.47
748.02	164.38
748.21	149.09
748.39	148.23
748.58	155.06
748.77	152.93
748.96	139.94
749.15	138.85
749.34	146.32
749.53	148.29
749.72	139.79
749.90	139.46
750.09	143.07
750.28	141.68
750.47	133.37
750.66	135.30
750.85	144.80
751.04	146.50
751.23	142.60
